drug_row,side_effect_col,label,matched_positive_col,prevalence_bin
20,303,1,303,2
20,132,0,303,2
20,638,0,303,2
20,733,0,303,2
20,345,0,303,2
20,146,0,303,2
20,306,1,306,2
20,146,0,306,2
20,132,0,306,2
20,275,0,306,2
20,1,0,306,2
20,361,0,306,2
20,386,1,386,2
20,733,0,386,2
20,460,0,386,2
20,132,0,386,2
20,275,0,386,2
20,1,0,386,2
20,392,1,392,2
20,1,0,392,2
20,638,0,392,2
20,146,0,392,2
20,452,0,392,2
20,132,0,392,2
20,399,1,399,2
20,146,0,399,2
20,227,0,399,2
20,361,0,399,2
20,275,0,399,2
20,638,0,399,2
20,401,1,401,4
20,180,0,401,4
20,258,0,401,4
20,92,0,401,4
20,861,0,401,4
20,468,0,401,4
20,431,1,431,2
20,452,0,431,2
20,460,0,431,2
20,984,0,431,2
20,733,0,431,2
20,146,0,431,2
20,445,1,445,4
20,273,0,445,4
20,468,0,445,4
20,332,0,445,4
20,92,0,445,4
20,258,0,445,4
20,477,1,477,0
20,974,0,477,0
20,318,0,477,0
20,333,0,477,0
20,266,0,477,0
20,20,0,477,0
20,519,1,519,1
20,44,0,519,1
20,774,0,519,1
20,464,0,519,1
20,147,0,519,1
20,630,0,519,1
20,539,1,539,3
20,937,0,539,3
20,655,0,539,3
20,234,0,539,3
20,950,0,539,3
20,832,0,539,3
20,572,1,572,0
20,455,0,572,0
20,523,0,572,0
20,806,0,572,0
20,701,0,572,0
20,20,0,572,0
20,607,1,607,4
20,225,0,607,4
20,505,0,607,4
20,273,0,607,4
20,468,0,607,4
20,180,0,607,4
20,621,1,621,4
20,2,0,621,4
20,180,0,621,4
20,225,0,621,4
20,273,0,621,4
20,861,0,621,4
20,631,1,631,2
20,146,0,631,2
20,638,0,631,2
20,452,0,631,2
20,275,0,631,2
20,460,0,631,2
20,660,1,660,0
20,793,0,660,0
20,986,0,660,0
20,881,0,660,0
20,385,0,660,0
20,318,0,660,0
20,683,1,683,4
20,92,0,683,4
20,505,0,683,4
20,2,0,683,4
20,273,0,683,4
20,468,0,683,4
20,691,1,691,0
20,385,0,691,0
20,381,0,691,0
20,523,0,691,0
20,701,0,691,0
20,405,0,691,0
20,696,1,696,4
20,505,0,696,4
20,236,0,696,4
20,225,0,696,4
20,468,0,696,4
20,180,0,696,4
20,758,1,758,4
20,332,0,758,4
20,225,0,758,4
20,180,0,758,4
20,505,0,758,4
20,2,0,758,4
20,778,1,778,4
20,225,0,778,4
20,236,0,778,4
20,332,0,778,4
20,468,0,778,4
20,273,0,778,4
20,827,1,827,1
20,270,0,827,1
20,300,0,827,1
20,358,0,827,1
20,33,0,827,1
20,85,0,827,1
20,867,1,867,0
20,522,0,867,0
20,40,0,867,0
20,793,0,867,0
20,266,0,867,0
20,974,0,867,0
20,869,1,869,2
20,984,0,869,2
20,1,0,869,2
20,146,0,869,2
20,452,0,869,2
20,345,0,869,2
20,885,1,885,3
20,656,0,885,3
20,342,0,885,3
20,655,0,885,3
20,808,0,885,3
20,234,0,885,3
20,904,1,904,3
20,937,0,904,3
20,564,0,904,3
20,655,0,904,3
20,838,0,904,3
20,946,0,904,3
20,912,1,912,2
20,227,0,912,2
20,452,0,912,2
20,984,0,912,2
20,146,0,912,2
20,638,0,912,2
20,924,1,924,0
20,986,0,924,0
20,20,0,924,0
20,40,0,924,0
20,318,0,924,0
20,381,0,924,0
20,975,1,975,2
20,227,0,975,2
20,638,0,975,2
20,132,0,975,2
20,345,0,975,2
20,1,0,975,2
20,978,1,978,4
20,258,0,978,4
20,273,0,978,4
20,2,0,978,4
20,505,0,978,4
20,236,0,978,4
21,2,1,2,4
21,215,0,2,4
21,258,0,2,4
21,273,0,2,4
21,180,0,2,4
21,468,0,2,4
21,20,1,20,0
21,247,0,20,0
21,867,0,20,0
21,523,0,20,0
21,455,0,20,0
21,701,0,20,0
21,21,1,21,2
21,345,0,21,2
21,114,0,21,2
21,275,0,21,2
21,431,0,21,2
21,975,0,21,2
21,53,1,53,3
21,937,0,53,3
21,838,0,53,3
21,832,0,53,3
21,655,0,53,3
21,539,0,53,3
21,80,1,80,4
21,273,0,80,4
21,225,0,80,4
21,92,0,80,4
21,35,0,80,4
21,207,0,80,4
21,85,1,85,1
21,358,0,85,1
21,245,0,85,1
21,944,0,85,1
21,22,0,85,1
21,519,0,85,1
21,132,1,132,2
21,306,0,132,2
21,869,0,132,2
21,733,0,132,2
21,399,0,132,2
21,146,0,132,2
21,227,1,227,2
21,204,0,227,2
21,146,0,227,2
21,386,0,227,2
21,452,0,227,2
21,631,0,227,2
21,234,1,234,3
21,539,0,234,3
21,937,0,234,3
21,342,0,234,3
21,655,0,234,3
21,181,0,234,3
21,243,1,243,4
21,180,0,243,4
21,696,0,243,4
21,215,0,243,4
21,74,0,243,4
21,468,0,243,4
21,252,1,252,4
21,607,0,252,4
21,35,0,252,4
21,74,0,252,4
21,207,0,252,4
21,92,0,252,4
21,269,1,269,4
21,225,0,269,4
21,468,0,269,4
21,180,0,269,4
21,273,0,269,4
21,696,0,269,4
21,332,1,332,4
21,258,0,332,4
21,607,0,332,4
21,683,0,332,4
21,225,0,332,4
21,35,0,332,4
21,361,1,361,2
21,345,0,361,2
21,733,0,361,2
21,452,0,361,2
21,638,0,361,2
21,306,0,361,2
21,401,1,401,4
21,215,0,401,4
21,35,0,401,4
21,273,0,401,4
21,207,0,401,4
21,468,0,401,4
21,409,1,409,1
21,458,0,409,1
21,71,0,409,1
21,901,0,409,1
21,464,0,409,1
21,536,0,409,1
21,432,1,432,3
21,946,0,432,3
21,28,0,432,3
21,342,0,432,3
21,688,0,432,3
21,655,0,432,3
21,445,1,445,4
21,35,0,445,4
21,207,0,445,4
21,225,0,445,4
21,236,0,445,4
21,273,0,445,4
21,505,1,505,4
21,273,0,505,4
21,468,0,505,4
21,180,0,505,4
21,258,0,505,4
21,696,0,505,4
21,564,1,564,3
21,904,0,564,3
21,539,0,564,3
21,720,0,564,3
21,443,0,564,3
21,655,0,564,3
21,621,1,621,4
21,35,0,621,4
21,74,0,621,4
21,236,0,621,4
21,607,0,621,4
21,225,0,621,4
21,689,1,689,1
21,464,0,689,1
21,44,0,689,1
21,519,0,689,1
21,147,0,689,1
21,516,0,689,1
21,758,1,758,4
21,607,0,758,4
21,225,0,758,4
21,696,0,758,4
21,236,0,758,4
21,468,0,758,4
21,778,1,778,4
21,180,0,778,4
21,215,0,778,4
21,258,0,778,4
21,683,0,778,4
21,236,0,778,4
21,861,1,861,4
21,92,0,861,4
21,607,0,861,4
21,696,0,861,4
21,236,0,861,4
21,468,0,861,4
21,883,1,883,3
21,655,0,883,3
21,937,0,883,3
21,181,0,883,3
21,688,0,883,3
21,656,0,883,3
21,885,1,885,3
21,950,0,885,3
21,838,0,885,3
21,488,0,885,3
21,946,0,885,3
21,656,0,885,3
21,930,1,930,3
21,688,0,930,3
21,946,0,930,3
21,720,0,930,3
21,656,0,930,3
21,539,0,930,3
21,978,1,978,4
21,74,0,978,4
21,236,0,978,4
21,35,0,978,4
21,258,0,978,4
21,468,0,978,4
22,2,1,2,4
22,225,0,2,4
22,236,0,2,4
22,468,0,2,4
22,215,0,2,4
22,696,0,2,4
22,53,1,53,3
22,688,0,53,3
22,432,0,53,3
22,720,0,53,3
22,838,0,53,3
22,655,0,53,3
22,80,1,80,4
22,74,0,80,4
22,225,0,80,4
22,35,0,80,4
22,273,0,80,4
22,696,0,80,4
22,234,1,234,3
22,620,0,234,3
22,432,0,234,3
22,832,0,234,3
22,688,0,234,3
22,808,0,234,3
22,243,1,243,4
22,273,0,243,4
22,445,0,243,4
22,258,0,243,4
22,180,0,243,4
22,74,0,243,4
22,252,1,252,4
22,74,0,252,4
22,180,0,252,4
22,258,0,252,4
22,35,0,252,4
22,207,0,252,4
22,306,1,306,2
22,79,0,306,2
22,361,0,306,2
22,869,0,306,2
22,638,0,306,2
22,21,0,306,2
22,332,1,332,4
22,445,0,332,4
22,35,0,332,4
22,258,0,332,4
22,273,0,332,4
22,696,0,332,4
22,342,1,342,3
22,970,0,342,3
22,838,0,342,3
22,432,0,342,3
22,950,0,342,3
22,488,0,342,3
22,385,1,385,0
22,522,0,385,0
22,867,0,385,0
22,562,0,385,0
22,806,0,385,0
22,40,0,385,0
22,392,1,392,2
22,975,0,392,2
22,146,0,392,2
22,275,0,392,2
22,227,0,392,2
22,733,0,392,2
22,401,1,401,4
22,468,0,401,4
22,258,0,401,4
22,236,0,401,4
22,269,0,401,4
22,207,0,401,4
22,505,1,505,4
22,180,0,505,4
22,92,0,505,4
22,35,0,505,4
22,258,0,505,4
22,273,0,505,4
22,564,1,564,3
22,946,0,564,3
22,620,0,564,3
22,808,0,564,3
22,688,0,564,3
22,937,0,564,3
22,607,1,607,4
22,696,0,607,4
22,207,0,607,4
22,269,0,607,4
22,225,0,607,4
22,180,0,607,4
22,621,1,621,4
22,258,0,621,4
22,215,0,621,4
22,207,0,621,4
22,696,0,621,4
22,180,0,621,4
22,683,1,683,4
22,74,0,683,4
22,207,0,683,4
22,258,0,683,4
22,225,0,683,4
22,180,0,683,4
22,689,1,689,1
22,464,0,689,1
22,536,0,689,1
22,300,0,689,1
22,827,0,689,1
22,622,0,689,1
22,758,1,758,4
22,35,0,758,4
22,92,0,758,4
22,468,0,758,4
22,180,0,758,4
22,696,0,758,4
22,778,1,778,4
22,225,0,778,4
22,207,0,778,4
22,269,0,778,4
22,180,0,778,4
22,468,0,778,4
22,861,1,861,4
22,269,0,861,4
22,180,0,861,4
22,696,0,861,4
22,468,0,861,4
22,74,0,861,4
22,881,1,881,0
22,522,0,881,0
22,523,0,881,0
22,974,0,881,0
22,266,0,881,0
22,455,0,881,0
22,978,1,978,4
22,215,0,978,4
22,225,0,978,4
22,273,0,978,4
22,35,0,978,4
22,258,0,978,4
23,25,1,25,2
23,21,0,25,2
23,1,0,25,2
23,303,0,25,2
23,345,0,25,2
23,361,0,25,2
23,35,1,35,4
23,861,0,35,4
23,215,0,35,4
23,207,0,35,4
23,2,0,35,4
23,445,0,35,4
23,74,1,74,4
23,236,0,74,4
23,180,0,74,4
23,445,0,74,4
23,505,0,74,4
23,2,0,74,4
23,79,1,79,2
23,869,0,79,2
23,631,0,79,2
23,21,0,79,2
23,399,0,79,2
23,114,0,79,2
23,85,1,85,1
23,358,0,85,1
23,622,0,85,1
23,409,0,85,1
23,33,0,85,1
23,944,0,85,1
23,181,1,181,3
23,950,0,181,3
23,883,0,181,3
23,904,0,181,3
23,808,0,181,3
23,342,0,181,3
23,227,1,227,2
23,631,0,227,2
23,386,0,227,2
23,303,0,227,2
23,132,0,227,2
23,345,0,227,2
23,243,1,243,4
23,505,0,243,4
23,180,0,243,4
23,92,0,243,4
23,80,0,243,4
23,225,0,243,4
23,252,1,252,4
23,225,0,252,4
23,258,0,252,4
23,207,0,252,4
23,269,0,252,4
23,236,0,252,4
23,273,1,273,4
23,2,0,273,4
23,269,0,273,4
23,180,0,273,4
23,80,0,273,4
23,215,0,273,4
23,306,1,306,2
23,114,0,306,2
23,631,0,306,2
23,984,0,306,2
23,1,0,306,2
23,21,0,306,2
23,332,1,332,4
23,207,0,332,4
23,445,0,332,4
23,180,0,332,4
23,258,0,332,4
23,92,0,332,4
23,333,1,333,0
23,974,0,333,0
23,318,0,333,0
23,20,0,333,0
23,266,0,333,0
23,477,0,333,0
23,392,1,392,2
23,275,0,392,2
23,132,0,392,2
23,345,0,392,2
23,399,0,392,2
23,984,0,392,2
23,401,1,401,4
23,505,0,401,4
23,2,0,401,4
23,180,0,401,4
23,80,0,401,4
23,215,0,401,4
23,431,1,431,2
23,275,0,431,2
23,361,0,431,2
23,303,0,431,2
23,114,0,431,2
23,631,0,431,2
23,460,1,460,2
23,275,0,460,2
23,132,0,460,2
23,361,0,460,2
23,869,0,460,2
23,21,0,460,2
23,468,1,468,4
23,207,0,468,4
23,236,0,468,4
23,269,0,468,4
23,861,0,468,4
23,2,0,468,4
23,488,1,488,3
23,265,0,488,3
23,656,0,488,3
23,28,0,488,3
23,688,0,488,3
23,620,0,488,3
23,539,1,539,3
23,808,0,539,3
23,620,0,539,3
23,564,0,539,3
23,688,0,539,3
23,937,0,539,3
23,562,1,562,0
23,793,0,562,0
23,701,0,562,0
23,40,0,562,0
23,806,0,562,0
23,660,0,562,0
23,607,1,607,4
23,207,0,607,4
23,269,0,607,4
23,861,0,607,4
23,445,0,607,4
23,180,0,607,4
23,621,1,621,4
23,445,0,621,4
23,269,0,621,4
23,2,0,621,4
23,207,0,621,4
23,505,0,621,4
23,638,1,638,2
23,146,0,638,2
23,21,0,638,2
23,345,0,638,2
23,631,0,638,2
23,869,0,638,2
23,655,1,655,3
23,265,0,655,3
23,838,0,655,3
23,946,0,655,3
23,234,0,655,3
23,720,0,655,3
23,683,1,683,4
23,80,0,683,4
23,207,0,683,4
23,225,0,683,4
23,180,0,683,4
23,236,0,683,4
23,691,1,691,0
23,867,0,691,0
23,385,0,691,0
23,20,0,691,0
23,924,0,691,0
23,701,0,691,0
23,696,1,696,4
23,80,0,696,4
23,258,0,696,4
23,207,0,696,4
23,215,0,696,4
23,269,0,696,4
23,733,1,733,2
23,361,0,733,2
23,345,0,733,2
23,912,0,733,2
23,386,0,733,2
23,399,0,733,2
23,758,1,758,4
23,180,0,758,4
23,236,0,758,4
23,2,0,758,4
23,92,0,758,4
23,445,0,758,4
23,778,1,778,4
23,225,0,778,4
23,861,0,778,4
23,505,0,778,4
23,269,0,778,4
23,80,0,778,4
23,827,1,827,1
23,71,0,827,1
23,358,0,827,1
23,44,0,827,1
23,944,0,827,1
23,519,0,827,1
23,885,1,885,3
23,265,0,885,3
23,904,0,885,3
23,342,0,885,3
23,53,0,885,3
23,970,0,885,3
23,975,1,975,2
23,386,0,975,2
23,303,0,975,2
23,399,0,975,2
23,631,0,975,2
23,984,0,975,2
23,978,1,978,4
23,445,0,978,4
23,258,0,978,4
23,80,0,978,4
23,2,0,978,4
23,505,0,978,4
24,28,1,28,3
24,930,0,28,3
24,53,0,28,3
24,656,0,28,3
24,488,0,28,3
24,832,0,28,3
24,74,1,74,4
24,468,0,74,4
24,758,0,74,4
24,215,0,74,4
24,225,0,74,4
24,778,0,74,4
24,80,1,80,4
24,468,0,80,4
24,758,0,80,4
24,2,0,80,4
24,445,0,80,4
24,273,0,80,4
24,181,1,181,3
24,904,0,181,3
24,970,0,181,3
24,564,0,181,3
24,720,0,181,3
24,808,0,181,3
24,234,1,234,3
24,53,0,234,3
24,688,0,234,3
24,265,0,234,3
24,443,0,234,3
24,539,0,234,3
24,236,1,236,4
24,758,0,236,4
24,35,0,236,4
24,273,0,236,4
24,696,0,236,4
24,269,0,236,4
24,243,1,243,4
24,696,0,243,4
24,778,0,243,4
24,2,0,243,4
24,35,0,243,4
24,758,0,243,4
24,252,1,252,4
24,468,0,252,4
24,207,0,252,4
24,273,0,252,4
24,35,0,252,4
24,269,0,252,4
24,258,1,258,4
24,273,0,258,4
24,180,0,258,4
24,468,0,258,4
24,225,0,258,4
24,207,0,258,4
24,306,1,306,2
24,399,0,306,2
24,638,0,306,2
24,431,0,306,2
24,25,0,306,2
24,392,0,306,2
24,318,1,318,0
24,381,0,318,0
24,701,0,318,0
24,405,0,318,0
24,385,0,318,0
24,20,0,318,0
24,332,1,332,4
24,180,0,332,4
24,225,0,332,4
24,758,0,332,4
24,468,0,332,4
24,207,0,332,4
24,401,1,401,4
24,225,0,401,4
24,861,0,401,4
24,92,0,401,4
24,758,0,401,4
24,35,0,401,4
24,477,1,477,0
24,691,0,477,0
24,20,0,477,0
24,924,0,477,0
24,40,0,477,0
24,572,0,477,0
24,505,1,505,4
24,696,0,505,4
24,269,0,505,4
24,2,0,505,4
24,207,0,505,4
24,225,0,505,4
24,516,1,516,1
24,774,0,516,1
24,519,0,516,1
24,464,0,516,1
24,901,0,516,1
24,827,0,516,1
24,536,1,536,1
24,458,0,536,1
24,147,0,536,1
24,270,0,536,1
24,279,0,536,1
24,409,0,536,1
24,607,1,607,4
24,269,0,607,4
24,468,0,607,4
24,861,0,607,4
24,92,0,607,4
24,207,0,607,4
24,621,1,621,4
24,758,0,621,4
24,861,0,621,4
24,35,0,621,4
24,215,0,621,4
24,92,0,621,4
24,630,1,630,1
24,622,0,630,1
24,279,0,630,1
24,83,0,630,1
24,519,0,630,1
24,300,0,630,1
24,683,1,683,4
24,445,0,683,4
24,269,0,683,4
24,92,0,683,4
24,35,0,683,4
24,207,0,683,4
24,978,1,978,4
24,225,0,978,4
24,269,0,978,4
24,92,0,978,4
24,861,0,978,4
24,35,0,978,4
25,28,1,28,3
25,432,0,28,3
25,970,0,28,3
25,234,0,28,3
25,443,0,28,3
25,620,0,28,3
25,33,1,33,1
25,519,0,33,1
25,409,0,33,1
25,300,0,33,1
25,516,0,33,1
25,944,0,33,1
25,35,1,35,4
25,258,0,35,4
25,468,0,35,4
25,92,0,35,4
25,180,0,35,4
25,225,0,35,4
25,44,1,44,1
25,827,0,44,1
25,630,0,44,1
25,85,0,44,1
25,519,0,44,1
25,464,0,44,1
25,53,1,53,3
25,808,0,53,3
25,342,0,53,3
25,946,0,53,3
25,904,0,53,3
25,432,0,53,3
25,74,1,74,4
25,332,0,74,4
25,621,0,74,4
25,258,0,74,4
25,2,0,74,4
25,445,0,74,4
25,80,1,80,4
25,332,0,80,4
25,180,0,80,4
25,696,0,80,4
25,445,0,80,4
25,758,0,80,4
25,147,1,147,1
25,458,0,147,1
25,536,0,147,1
25,245,0,147,1
25,300,0,147,1
25,85,0,147,1
25,181,1,181,3
25,539,0,181,3
25,342,0,181,3
25,883,0,181,3
25,620,0,181,3
25,443,0,181,3
25,243,1,243,4
25,696,0,243,4
25,225,0,243,4
25,258,0,243,4
25,2,0,243,4
25,758,0,243,4
25,252,1,252,4
25,696,0,252,4
25,758,0,252,4
25,683,0,252,4
25,861,0,252,4
25,273,0,252,4
25,265,1,265,3
25,904,0,265,3
25,950,0,265,3
25,234,0,265,3
25,620,0,265,3
25,655,0,265,3
25,269,1,269,4
25,236,0,269,4
25,207,0,269,4
25,861,0,269,4
25,621,0,269,4
25,2,0,269,4
25,270,1,270,1
25,409,0,270,1
25,622,0,270,1
25,774,0,270,1
25,630,0,270,1
25,458,0,270,1
25,279,1,279,1
25,85,0,279,1
25,71,0,279,1
25,300,0,279,1
25,519,0,279,1
25,774,0,279,1
25,307,1,307,1
25,536,0,307,1
25,622,0,307,1
25,689,0,307,1
25,944,0,307,1
25,610,0,307,1
25,318,1,318,0
25,986,0,318,0
25,924,0,318,0
25,881,0,318,0
25,477,0,318,0
25,381,0,318,0
25,358,1,358,1
25,22,0,358,1
25,464,0,358,1
25,827,0,358,1
25,944,0,358,1
25,409,0,358,1
25,401,1,401,4
25,445,0,401,4
25,236,0,401,4
25,180,0,401,4
25,621,0,401,4
25,758,0,401,4
25,455,1,455,0
25,477,0,455,0
25,974,0,455,0
25,266,0,455,0
25,247,0,455,0
25,691,0,455,0
25,488,1,488,3
25,656,0,488,3
25,655,0,488,3
25,234,0,488,3
25,950,0,488,3
25,885,0,488,3
25,607,1,607,4
25,2,0,607,4
25,683,0,607,4
25,468,0,607,4
25,273,0,607,4
25,758,0,607,4
25,688,1,688,3
25,656,0,688,3
25,950,0,688,3
25,234,0,688,3
25,885,0,688,3
25,342,0,688,3
25,720,1,720,3
25,620,0,720,3
25,885,0,720,3
25,443,0,720,3
25,904,0,720,3
25,234,0,720,3
25,778,1,778,4
25,180,0,778,4
25,861,0,778,4
25,258,0,778,4
25,92,0,778,4
25,215,0,778,4
25,832,1,832,3
25,656,0,832,3
25,564,0,832,3
25,946,0,832,3
25,950,0,832,3
25,342,0,832,3
25,867,1,867,0
25,974,0,867,0
25,793,0,867,0
25,562,0,867,0
25,806,0,867,0
25,385,0,867,0
25,901,1,901,1
25,22,0,901,1
25,689,0,901,1
25,71,0,901,1
25,83,0,901,1
25,464,0,901,1
25,978,1,978,4
25,505,0,978,4
25,207,0,978,4
25,2,0,978,4
25,180,0,978,4
25,468,0,978,4
26,35,1,35,4
26,655,0,35,4
26,22,0,35,4
26,720,0,35,4
26,458,0,35,4
26,361,0,35,4
26,44,1,44,1
26,630,0,44,1
26,83,0,44,1
26,774,0,44,1
26,519,0,44,1
26,300,0,44,1
26,74,1,74,4
26,228,0,74,4
26,146,0,74,4
26,838,0,74,4
26,975,0,74,4
26,270,0,74,4
26,80,1,80,4
26,132,0,80,4
26,342,0,80,4
26,827,0,80,4
26,885,0,80,4
26,631,0,80,4
26,92,1,92,4
26,827,0,92,4
26,275,0,92,4
26,83,0,92,4
26,793,0,92,4
26,986,0,92,4
26,181,1,181,3
26,946,0,181,3
26,28,0,181,3
26,53,0,181,3
26,488,0,181,3
26,720,0,181,3
26,204,1,204,2
26,460,0,204,2
26,984,0,204,2
26,975,0,204,2
26,392,0,204,2
26,114,0,204,2
26,207,1,207,4
26,562,0,207,4
26,381,0,207,4
26,245,0,207,4
26,21,0,207,4
26,975,0,207,4
26,215,1,215,4
26,691,0,215,4
26,720,0,215,4
26,21,0,215,4
26,516,0,215,4
26,631,0,215,4
26,225,1,225,4
26,236,0,225,4
26,247,0,225,4
26,539,0,225,4
26,33,0,225,4
26,146,0,225,4
26,227,1,227,2
26,146,0,227,2
26,638,0,227,2
26,275,0,227,2
26,631,0,227,2
26,975,0,227,2
26,243,1,243,4
26,808,0,243,4
26,793,0,243,4
26,638,0,243,4
26,300,0,243,4
26,386,0,243,4
26,252,1,252,4
26,838,0,252,4
26,655,0,252,4
26,300,0,252,4
26,21,0,252,4
26,333,0,252,4
26,258,1,258,4
26,307,0,258,4
26,464,0,258,4
26,638,0,258,4
26,53,0,258,4
26,300,0,258,4
26,265,1,265,3
26,946,0,265,3
26,655,0,265,3
26,885,0,265,3
26,656,0,265,3
26,937,0,265,3
26,269,1,269,4
26,132,0,269,4
26,28,0,269,4
26,452,0,269,4
26,630,0,269,4
26,279,0,269,4
26,273,1,273,4
26,519,0,273,4
26,146,0,273,4
26,307,0,273,4
26,399,0,273,4
26,904,0,273,4
26,306,1,306,2
26,912,0,306,2
26,638,0,306,2
26,386,0,306,2
26,392,0,306,2
26,361,0,306,2
26,332,1,332,4
26,691,0,332,4
26,937,0,332,4
26,132,0,332,4
26,307,0,332,4
26,279,0,332,4
26,345,1,345,2
26,460,0,345,2
26,79,0,345,2
26,386,0,345,2
26,912,0,345,2
26,869,0,345,2
26,358,1,358,1
26,307,0,358,1
26,85,0,358,1
26,610,0,358,1
26,630,0,358,1
26,33,0,358,1
26,401,1,401,4
26,361,0,401,4
26,270,0,401,4
26,386,0,401,4
26,234,0,401,4
26,774,0,401,4
26,432,1,432,3
26,443,0,432,3
26,488,0,432,3
26,234,0,432,3
26,539,0,432,3
26,53,0,432,3
26,445,1,445,4
26,885,0,445,4
26,147,0,445,4
26,519,0,445,4
26,71,0,445,4
26,488,0,445,4
26,455,1,455,0
26,523,0,455,0
26,562,0,455,0
26,247,0,455,0
26,867,0,455,0
26,228,0,455,0
26,468,1,468,4
26,452,0,468,4
26,79,0,468,4
26,361,0,468,4
26,21,0,468,4
26,342,0,468,4
26,505,1,505,4
26,452,0,505,4
26,867,0,505,4
26,944,0,505,4
26,701,0,505,4
26,409,0,505,4
26,522,1,522,0
26,691,0,522,0
26,381,0,522,0
26,32,0,522,0
26,701,0,522,0
26,562,0,522,0
26,536,1,536,1
26,689,0,536,1
26,147,0,536,1
26,300,0,536,1
26,409,0,536,1
26,83,0,536,1
26,564,1,564,3
26,234,0,564,3
26,488,0,564,3
26,937,0,564,3
26,656,0,564,3
26,655,0,564,3
26,607,1,607,4
26,912,0,607,4
26,20,0,607,4
26,986,0,607,4
26,458,0,607,4
26,937,0,607,4
26,620,1,620,3
26,53,0,620,3
26,656,0,620,3
26,342,0,620,3
26,838,0,620,3
26,720,0,620,3
26,621,1,621,4
26,827,0,621,4
26,808,0,621,4
26,33,0,621,4
26,774,0,621,4
26,180,0,621,4
26,622,1,622,1
26,610,0,622,1
26,774,0,622,1
26,409,0,622,1
26,300,0,622,1
26,71,0,622,1
26,660,1,660,0
26,333,0,660,0
26,701,0,660,0
26,924,0,660,0
26,266,0,660,0
26,793,0,660,0
26,683,1,683,4
26,83,0,683,4
26,20,0,683,4
26,303,0,683,4
26,28,0,683,4
26,22,0,683,4
26,688,1,688,3
26,539,0,688,3
26,838,0,688,3
26,808,0,688,3
26,946,0,688,3
26,656,0,688,3
26,696,1,696,4
26,21,0,696,4
26,79,0,696,4
26,381,0,696,4
26,655,0,696,4
26,793,0,696,4
26,754,1,754,0
26,986,0,754,0
26,32,0,754,0
26,691,0,754,0
26,40,0,754,0
26,266,0,754,0
26,758,1,758,4
26,701,0,758,4
26,234,0,758,4
26,266,0,758,4
26,827,0,758,4
26,691,0,758,4
26,778,1,778,4
26,85,0,778,4
26,431,0,778,4
26,924,0,778,4
26,300,0,778,4
26,146,0,778,4
26,832,1,832,3
26,808,0,832,3
26,53,0,832,3
26,656,0,832,3
26,946,0,832,3
26,28,0,832,3
26,861,1,861,4
26,83,0,861,4
26,228,0,861,4
26,631,0,861,4
26,912,0,861,4
26,270,0,861,4
26,881,1,881,0
26,405,0,881,0
26,385,0,881,0
26,572,0,881,0
26,691,0,881,0
26,333,0,881,0
26,883,1,883,3
26,234,0,883,3
26,937,0,883,3
26,443,0,883,3
26,28,0,883,3
26,946,0,883,3
26,901,1,901,1
26,22,0,901,1
26,689,0,901,1
26,464,0,901,1
26,33,0,901,1
26,827,0,901,1
26,930,1,930,3
26,808,0,930,3
26,234,0,930,3
26,904,0,930,3
26,488,0,930,3
26,539,0,930,3
26,950,1,950,3
26,808,0,950,3
26,937,0,950,3
26,946,0,950,3
26,53,0,950,3
26,885,0,950,3
26,970,1,970,3
26,539,0,970,3
26,53,0,970,3
26,946,0,970,3
26,838,0,970,3
26,342,0,970,3
26,978,1,978,4
26,307,0,978,4
26,342,0,978,4
26,318,0,978,4
26,452,0,978,4
26,28,0,978,4
27,28,1,28,3
27,655,0,28,3
27,930,0,28,3
27,620,0,28,3
27,904,0,28,3
27,265,0,28,3
27,44,1,44,1
27,83,0,44,1
27,630,0,44,1
27,33,0,44,1
27,516,0,44,1
27,85,0,44,1
27,80,1,80,4
27,445,0,80,4
27,269,0,80,4
27,252,0,80,4
27,696,0,80,4
27,273,0,80,4
27,204,1,204,2
27,638,0,204,2
27,984,0,204,2
27,975,0,204,2
27,912,0,204,2
27,460,0,204,2
27,227,1,227,2
27,1,0,227,2
27,146,0,227,2
27,733,0,227,2
27,306,0,227,2
27,912,0,227,2
27,243,1,243,4
27,35,0,243,4
27,215,0,243,4
27,273,0,243,4
27,225,0,243,4
27,252,0,243,4
27,258,1,258,4
27,225,0,258,4
27,252,0,258,4
27,683,0,258,4
27,861,0,258,4
27,505,0,258,4
27,303,1,303,2
27,21,0,303,2
27,912,0,303,2
27,132,0,303,2
27,361,0,303,2
27,114,0,303,2
27,318,1,318,0
27,974,0,318,0
27,701,0,318,0
27,228,0,318,0
27,793,0,318,0
27,660,0,318,0
27,386,1,386,2
27,132,0,386,2
27,146,0,386,2
27,25,0,386,2
27,733,0,386,2
27,79,0,386,2
27,392,1,392,2
27,452,0,392,2
27,975,0,392,2
27,25,0,392,2
27,345,0,392,2
27,21,0,392,2
27,405,1,405,0
27,247,0,405,0
27,793,0,405,0
27,881,0,405,0
27,385,0,405,0
27,806,0,405,0
27,409,1,409,1
27,22,0,409,1
27,270,0,409,1
27,33,0,409,1
27,71,0,409,1
27,519,0,409,1
27,523,1,523,0
27,974,0,523,0
27,40,0,523,0
27,881,0,523,0
27,691,0,523,0
27,247,0,523,0
27,621,1,621,4
27,2,0,621,4
27,696,0,621,4
27,252,0,621,4
27,273,0,621,4
