drug_index,positive_side_index,control_side_index,fold,positive_prevalence,control_prevalence,positive_prevalence_group,positive_is_top100,control_is_top100,model,positive_score,control_score
45,468,180,0,194.0,182.0,frequent,True,True,CAFNet-DG,1.86181902885437,1.367848187685013
45,468,180,0,194.0,182.0,frequent,True,True,Global popularity,194.0,182.0
195,377,95,7,21.0,21.0,middle,False,False,CAFNet,1.5841970443725586,0.7755148410797119
195,377,95,7,21.0,21.0,middle,False,False,CAFNet-D,-2.217402696609497,-4.286287307739258
195,377,95,7,21.0,21.0,middle,False,False,CAFNet-DG,-0.6967628002166747,-2.2615664482116697
195,377,95,7,21.0,21.0,middle,False,False,Global popularity,21.0,21.0
195,377,139,7,21.0,21.0,middle,False,False,CAFNet,1.5841970443725586,0.5430759191513062
195,377,139,7,21.0,21.0,middle,False,False,CAFNet-D,-2.217402696609497,-3.774174690246582
195,377,139,7,21.0,21.0,middle,False,False,CAFNet-DG,-0.6967628002166747,-2.047274446487427
195,377,139,7,21.0,21.0,middle,False,False,Global popularity,21.0,21.0
195,377,152,7,21.0,21.0,middle,False,False,CAFNet,1.5841970443725586,0.1961219608783722
195,377,152,7,21.0,21.0,middle,False,False,CAFNet-D,-2.217402696609497,-2.4156506061553955
195,377,152,7,21.0,21.0,middle,False,False,CAFNet-DG,-0.6967628002166747,-1.3709415793418884
195,377,152,7,21.0,21.0,middle,False,False,Global popularity,21.0,21.0
195,377,226,7,21.0,21.0,middle,False,False,CAFNet,1.5841970443725586,0.5885584950447083
195,377,226,7,21.0,21.0,middle,False,False,CAFNet-D,-2.217402696609497,-2.544222593307495
195,377,226,7,21.0,21.0,middle,False,False,CAFNet-DG,-0.6967628002166747,-1.2911101579666138
195,377,226,7,21.0,21.0,middle,False,False,Global popularity,21.0,21.0
195,377,284,7,21.0,21.0,middle,False,False,CAFNet,1.5841970443725586,1.430151104927063
195,377,284,7,21.0,21.0,middle,False,False,CAFNet-D,-2.217402696609497,-0.129609003663063
195,377,284,7,21.0,21.0,middle,False,False,CAFNet-DG,-0.6967628002166747,0.4942950397729874
195,377,284,7,21.0,21.0,middle,False,False,Global popularity,21.0,21.0
195,607,861,7,193.0,194.0,frequent,True,True,CAFNet,3.125740766525269,1.2696352005004885
195,607,861,7,193.0,194.0,frequent,True,True,CAFNet-D,1.0892488956451416,0.4544518887996673
195,607,861,7,193.0,194.0,frequent,True,True,CAFNet-DG,1.9038456439971925,0.7805252134799958
195,607,861,7,193.0,194.0,frequent,True,True,Global popularity,193.0,194.0
195,607,334,7,193.0,191.0,frequent,True,True,CAFNet,3.125740766525269,2.203819513320923
195,607,334,7,193.0,191.0,frequent,True,True,CAFNet-D,1.0892488956451416,0.2073346972465515
195,607,334,7,193.0,191.0,frequent,True,True,CAFNet-DG,1.9038456439971925,1.0059286236763
195,607,334,7,193.0,191.0,frequent,True,True,Global popularity,193.0,191.0
195,607,445,7,193.0,191.0,frequent,True,True,CAFNet,3.125740766525269,3.094082832336426
195,607,445,7,193.0,191.0,frequent,True,True,CAFNet-D,1.0892488956451416,1.1565606594085691
195,607,445,7,193.0,191.0,frequent,True,True,CAFNet-DG,1.9038456439971925,1.931569528579712
195,607,445,7,193.0,191.0,frequent,True,True,Global popularity,193.0,191.0
195,607,35,7,193.0,182.0,frequent,True,True,CAFNet,3.125740766525269,3.0841705799102783
195,607,35,7,193.0,182.0,frequent,True,True,CAFNet-D,1.0892488956451416,0.816429853439331
195,607,35,7,193.0,182.0,frequent,True,True,CAFNet-DG,1.9038456439971925,1.72352614402771
195,607,35,7,193.0,182.0,frequent,True,True,Global popularity,193.0,182.0
195,607,696,7,193.0,182.0,frequent,True,True,CAFNet,3.125740766525269,2.2376463413238525
195,607,696,7,193.0,182.0,frequent,True,True,CAFNet-D,1.0892488956451416,0.4297459721565246
195,607,696,7,193.0,182.0,frequent,True,True,CAFNet-DG,1.9038456439971925,1.1529061198234558
195,607,696,7,193.0,182.0,frequent,True,True,Global popularity,193.0,182.0
45,607,334,0,200.0,195.0,frequent,True,True,CAFNet,2.2001473903656006,3.052258014678955
45,607,334,0,200.0,195.0,frequent,True,True,CAFNet-D,0.2829800844192505,0.4264642000198364
45,607,334,0,200.0,195.0,frequent,True,True,CAFNet-DG,1.0498470067977903,1.476781725883484
45,607,334,0,200.0,195.0,frequent,True,True,Global popularity,200.0,195.0
45,607,445,0,200.0,193.0,frequent,True,True,CAFNet,2.2001473903656006,2.9813663959503174
45,607,445,0,200.0,193.0,frequent,True,True,CAFNet-D,0.2829800844192505,0.5298725366592407
45,607,445,0,200.0,193.0,frequent,True,True,CAFNet-DG,1.0498470067977903,1.5104700803756712
45,607,445,0,200.0,193.0,frequent,True,True,Global popularity,200.0,193.0
45,607,696,0,200.0,190.0,frequent,True,True,CAFNet,2.2001473903656006,3.102039337158203
45,607,696,0,200.0,190.0,frequent,True,True,CAFNet-D,0.2829800844192505,0.3531761467456817
45,607,696,0,200.0,190.0,frequent,True,True,CAFNet-DG,1.0498470067977903,1.4527214229106904
45,607,696,0,200.0,190.0,frequent,True,True,Global popularity,200.0,190.0
45,607,35,0,200.0,185.0,frequent,True,True,CAFNet,2.2001473903656006,3.0479061603546143
45,607,35,0,200.0,185.0,frequent,True,True,CAFNet-D,0.2829800844192505,-0.6804690361022949
45,607,35,0,200.0,185.0,frequent,True,True,CAFNet-DG,1.0498470067977903,0.8108810424804688
45,607,35,0,200.0,185.0,frequent,True,True,Global popularity,200.0,185.0
45,607,180,0,200.0,182.0,frequent,True,True,CAFNet,2.2001473903656006,2.88562273979187
45,607,180,0,200.0,182.0,frequent,True,True,CAFNet-D,0.2829800844192505,0.3559984862804413
45,607,180,0,200.0,182.0,frequent,True,True,CAFNet-DG,1.0498470067977903,1.367848187685013
45,607,180,0,200.0,182.0,frequent,True,True,Global popularity,200.0,182.0
244,607,445,2,185.0,186.0,frequent,True,True,CAFNet,0.5321395397186279,1.968958854675293
244,607,445,2,185.0,186.0,frequent,True,True,CAFNet-D,-0.3488981425762176,0.0091729462146759
244,607,445,2,185.0,186.0,frequent,True,True,CAFNet-DG,0.0035169303417206,0.7930873095989228
244,607,445,2,185.0,186.0,frequent,True,True,Global popularity,185.0,186.0
244,607,334,2,185.0,182.0,frequent,True,True,CAFNet,0.5321395397186279,1.3746460676193235
244,607,334,2,185.0,182.0,frequent,True,True,CAFNet-D,-0.3488981425762176,0.7345411777496338
244,607,334,2,185.0,182.0,frequent,True,True,CAFNet-DG,0.0035169303417206,0.9905831336975096
244,607,334,2,185.0,182.0,frequent,True,True,Global popularity,185.0,182.0
244,607,696,2,185.0,178.0,frequent,True,True,CAFNet,0.5321395397186279,2.564613342285156
244,607,696,2,185.0,178.0,frequent,True,True,CAFNet-D,-0.3488981425762176,0.4058587253093719
244,607,696,2,185.0,178.0,frequent,True,True,CAFNet-DG,0.0035169303417206,1.2693605720996854
244,607,696,2,185.0,178.0,frequent,True,True,Global popularity,185.0,178.0
244,607,468,2,185.0,193.0,frequent,True,True,CAFNet,0.5321395397186279,3.582610607147217
244,607,468,2,185.0,193.0,frequent,True,True,CAFNet-D,-0.3488981425762176,0.870916485786438
244,607,468,2,185.0,193.0,frequent,True,True,CAFNet-DG,0.0035169303417206,1.9555941343307497
244,607,468,2,185.0,193.0,frequent,True,True,Global popularity,185.0,193.0
244,607,258,2,185.0,174.0,frequent,True,True,CAFNet,0.5321395397186279,1.508525013923645
244,607,258,2,185.0,174.0,frequent,True,True,CAFNet-D,-0.3488981425762176,-0.6701799631118774
244,607,258,2,185.0,174.0,frequent,True,True,CAFNet-DG,0.0035169303417206,0.2013020277023315
244,607,258,2,185.0,174.0,frequent,True,True,Global popularity,185.0,174.0
195,912,736,7,86.0,84.0,frequent,True,True,CAFNet,0.9408811330795288,1.6787562370300293
195,912,736,7,86.0,84.0,frequent,True,True,CAFNet-D,0.0446760654449462,-0.3477871716022491
195,912,736,7,86.0,84.0,frequent,True,True,CAFNet-DG,0.4031580924987792,0.4628301918506623
195,912,736,7,86.0,84.0,frequent,True,True,Global popularity,86.0,84.0
195,912,4,7,86.0,83.0,frequent,True,True,CAFNet,0.9408811330795288,1.7050371170043943
195,912,4,7,86.0,83.0,frequent,True,True,CAFNet-D,0.0446760654449462,0.0847941264510154
195,912,4,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.4031580924987792,0.732891322672367
195,912,4,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
195,912,227,7,86.0,83.0,frequent,True,True,CAFNet,0.9408811330795288,3.791344165802002
195,912,227,7,86.0,83.0,frequent,True,True,CAFNet-D,0.0446760654449462,0.4104304313659668
195,912,227,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.4031580924987792,1.7627959251403809
195,912,227,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
195,912,259,7,86.0,83.0,frequent,True,True,CAFNet,0.9408811330795288,1.768934965133667
195,912,259,7,86.0,83.0,frequent,True,True,CAFNet-D,0.0446760654449462,-1.905331015586853
195,912,259,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.4031580924987792,-0.4356246232986449
195,912,259,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
195,912,387,7,86.0,83.0,frequent,True,True,CAFNet,0.9408811330795288,1.3356711864471436
195,912,387,7,86.0,83.0,frequent,True,True,CAFNet-D,0.0446760654449462,0.0200759842991828
195,912,387,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.4031580924987792,0.5463140651583671
195,912,387,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
531,912,736,7,86.0,84.0,frequent,True,True,CAFNet,1.8054817914962769,1.409353733062744
531,912,736,7,86.0,84.0,frequent,True,True,CAFNet-D,-0.0649982988834381,-0.871086061000824
531,912,736,7,86.0,84.0,frequent,True,True,CAFNet-DG,0.683193737268448,0.0410898566246031
531,912,736,7,86.0,84.0,frequent,True,True,Global popularity,86.0,84.0
531,912,4,7,86.0,83.0,frequent,True,True,CAFNet,1.8054817914962769,2.1163928508758545
531,912,4,7,86.0,83.0,frequent,True,True,CAFNet-D,-0.0649982988834381,0.2363530993461609
531,912,4,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.683193737268448,0.9883689999580384
531,912,4,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
531,912,227,7,86.0,83.0,frequent,True,True,CAFNet,1.8054817914962769,0.6750186681747437
531,912,227,7,86.0,83.0,frequent,True,True,CAFNet-D,-0.0649982988834381,0.2849012613296509
531,912,227,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.683193737268448,0.440948224067688
531,912,227,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
531,912,259,7,86.0,83.0,frequent,True,True,CAFNet,1.8054817914962769,1.0428937673568726
531,912,259,7,86.0,83.0,frequent,True,True,CAFNet-D,-0.0649982988834381,0.3513679802417755
531,912,259,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.683193737268448,0.6279782950878143
531,912,259,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
531,912,387,7,86.0,83.0,frequent,True,True,CAFNet,1.8054817914962769,0.8510425090789795
531,912,387,7,86.0,83.0,frequent,True,True,CAFNet-D,-0.0649982988834381,0.8523313403129578
531,912,387,7,86.0,83.0,frequent,True,True,CAFNet-DG,0.683193737268448,0.8518158078193665
531,912,387,7,86.0,83.0,frequent,True,True,Global popularity,86.0,83.0
195,950,53,7,149.0,151.0,frequent,True,True,CAFNet,2.6808462142944336,2.6655433177948
195,950,53,7,149.0,151.0,frequent,True,True,CAFNet-D,-0.3003564476966858,0.3194456398487091
195,950,53,7,149.0,151.0,frequent,True,True,CAFNet-DG,0.8921246170997621,1.2578847110271456
195,950,53,7,149.0,151.0,frequent,True,True,Global popularity,149.0,151.0
195,950,342,7,149.0,151.0,frequent,True,True,CAFNet,2.6808462142944336,2.3442838191986084
195,950,342,7,149.0,151.0,frequent,True,True,CAFNet-D,-0.3003564476966858,1.0396380424499512
195,950,342,7,149.0,151.0,frequent,True,True,CAFNet-DG,0.8921246170997621,1.5614963531494142
195,950,342,7,149.0,151.0,frequent,True,True,Global popularity,149.0,151.0
195,950,599,7,149.0,147.0,frequent,True,True,CAFNet,2.6808462142944336,2.788102865219116
195,950,599,7,149.0,147.0,frequent,True,True,CAFNet-D,-0.3003564476966858,0.8128899931907654
195,950,599,7,149.0,147.0,frequent,True,True,CAFNet-DG,0.8921246170997621,1.602975142002106
195,950,599,7,149.0,147.0,frequent,True,True,Global popularity,149.0,147.0
195,950,656,7,149.0,151.0,frequent,True,True,CAFNet,2.6808462142944336,3.2852113246917725
195,950,656,7,149.0,151.0,frequent,True,True,CAFNet-D,-0.3003564476966858,0.9238581657409668
195,950,656,7,149.0,151.0,frequent,True,True,CAFNet-DG,0.8921246170997621,1.8683994293212889
195,950,656,7,149.0,151.0,frequent,True,True,Global popularity,149.0,151.0
195,950,720,7,149.0,147.0,frequent,True,True,CAFNet,2.6808462142944336,2.7515039443969727
195,950,720,7,149.0,147.0,frequent,True,True,CAFNet-D,-0.3003564476966858,0.739919126033783
195,950,720,7,149.0,147.0,frequent,True,True,CAFNet-DG,0.8921246170997621,1.544553053379059
195,950,720,7,149.0,147.0,frequent,True,True,Global popularity,149.0,147.0
195,519,13,7,53.0,53.0,frequent,False,False,CAFNet,0.5884675979614258,0.7518952488899231
195,519,13,7,53.0,53.0,frequent,False,False,CAFNet-D,-0.7457267642021179,-0.6953461766242981
195,519,13,7,53.0,53.0,frequent,False,False,CAFNet-DG,-0.2120490193367004,-0.1164496064186095
195,519,13,7,53.0,53.0,frequent,False,False,Global popularity,53.0,53.0
195,519,540,7,53.0,53.0,frequent,False,False,CAFNet,0.5884675979614258,1.5115104913711548
195,519,540,7,53.0,53.0,frequent,False,False,CAFNet-D,-0.7457267642021179,-1.4547698497772217
195,519,540,7,53.0,53.0,frequent,False,False,CAFNet-DG,-0.2120490193367004,-0.2682577133178709
195,519,540,7,53.0,53.0,frequent,False,False,Global popularity,53.0,53.0
195,519,943,7,53.0,53.0,frequent,False,False,CAFNet,0.5884675979614258,0.3318854868412018
195,519,943,7,53.0,53.0,frequent,False,False,CAFNet-D,-0.7457267642021179,-3.406657457351685
195,519,943,7,53.0,53.0,frequent,False,False,CAFNet-DG,-0.2120490193367004,-1.9112402796745305
195,519,943,7,53.0,53.0,frequent,False,False,Global popularity,53.0,53.0
195,519,278,7,53.0,54.0,frequent,False,False,CAFNet,0.5884675979614258,0.6802647113800049
195,519,278,7,53.0,54.0,frequent,False,False,CAFNet-D,-0.7457267642021179,-2.7064449787139893
195,519,278,7,53.0,54.0,frequent,False,False,CAFNet-DG,-0.2120490193367004,-1.3517611026763916
195,519,278,7,53.0,54.0,frequent,False,False,Global popularity,53.0,54.0
195,519,557,7,53.0,54.0,frequent,False,False,CAFNet,0.5884675979614258,0.431316077709198
195,519,557,7,53.0,54.0,frequent,False,False,CAFNet-D,-0.7457267642021179,-3.293384313583374
195,519,557,7,53.0,54.0,frequent,False,False,CAFNet-DG,-0.2120490193367004,-1.8035041570663453
195,519,557,7,53.0,54.0,frequent,False,False,Global popularity,53.0,54.0
498,519,13,1,57.0,57.0,frequent,False,False,CAFNet,1.659782648086548,0.9703657031059264
498,519,13,1,57.0,57.0,frequent,False,False,CAFNet-D,-2.689385414123535,-1.0489345788955688
498,519,13,1,57.0,57.0,frequent,False,False,CAFNet-DG,-0.9497181892395018,-0.2412144660949706
498,519,13,1,57.0,57.0,frequent,False,False,Global popularity,57.0,57.0
498,519,109,1,57.0,57.0,frequent,False,False,CAFNet,1.659782648086548,1.6297963857650757
498,519,109,1,57.0,57.0,frequent,False,False,CAFNet-D,-2.689385414123535,-0.0472570434212684
498,519,109,1,57.0,57.0,frequent,False,False,CAFNet-DG,-0.9497181892395018,0.6235643282532692
498,519,109,1,57.0,57.0,frequent,False,False,Global popularity,57.0,57.0
498,519,689,1,57.0,57.0,frequent,False,False,CAFNet,1.659782648086548,1.84121572971344
498,519,689,1,57.0,57.0,frequent,False,False,CAFNet-D,-2.689385414123535,-2.1796910762786865
498,519,689,1,57.0,57.0,frequent,False,False,CAFNet-DG,-0.9497181892395018,-0.5713283538818359
498,519,689,1,57.0,57.0,frequent,False,False,Global popularity,57.0,57.0
498,519,856,1,57.0,57.0,frequent,False,False,CAFNet,1.659782648086548,1.1364810466766355
498,519,856,1,57.0,57.0,frequent,False,False,CAFNet-D,-2.689385414123535,-0.3354257345199585
498,519,856,1,57.0,57.0,frequent,False,False,CAFNet-DG,-0.9497181892395018,0.2533369779586791
498,519,856,1,57.0,57.0,frequent,False,False,Global popularity,57.0,57.0
498,519,548,1,57.0,56.0,frequent,False,False,CAFNet,1.659782648086548,3.2040581703186035
498,519,548,1,57.0,56.0,frequent,False,False,CAFNet-D,-2.689385414123535,0.0010323524475097
498,519,548,1,57.0,56.0,frequent,False,False,CAFNet-DG,-0.9497181892395018,1.2822426795959474
498,519,548,1,57.0,56.0,frequent,False,False,Global popularity,57.0,56.0
319,132,684,9,97.0,97.0,frequent,True,True,CAFNet,3.764124155044556,3.2307651042938232
319,132,684,9,97.0,97.0,frequent,True,True,CAFNet-D,1.1379382610321045,0.770709216594696
319,132,684,9,97.0,97.0,frequent,True,True,CAFNet-DG,2.188412618637085,1.754731571674347
319,132,684,9,97.0,97.0,frequent,True,True,Global popularity,97.0,97.0
319,132,361,9,97.0,96.0,frequent,True,True,CAFNet,3.764124155044556,2.814136743545532
319,132,361,9,97.0,96.0,frequent,True,True,CAFNet-D,1.1379382610321045,0.0273829251527786
319,132,361,9,97.0,96.0,frequent,True,True,CAFNet-DG,2.188412618637085,1.14208445250988
319,132,361,9,97.0,96.0,frequent,True,True,Global popularity,97.0,96.0
319,132,638,9,97.0,98.0,frequent,True,True,CAFNet,3.764124155044556,0.6896237134933472
319,132,638,9,97.0,98.0,frequent,True,True,CAFNet-D,1.1379382610321045,-1.9656072854995728
319,132,638,9,97.0,98.0,frequent,True,True,CAFNet-DG,2.188412618637085,-0.9035148859024048
319,132,638,9,97.0,98.0,frequent,True,True,Global popularity,97.0,98.0
319,132,204,9,97.0,99.0,frequent,True,True,CAFNet,3.764124155044556,1.613330960273743
319,132,204,9,97.0,99.0,frequent,True,True,CAFNet-D,1.1379382610321045,0.1101365238428115
319,132,204,9,97.0,99.0,frequent,True,True,CAFNet-DG,2.188412618637085,0.7114142984151841
319,132,204,9,97.0,99.0,frequent,True,True,Global popularity,97.0,99.0
319,132,452,9,97.0,95.0,frequent,True,True,CAFNet,3.764124155044556,2.837564468383789
319,132,452,9,97.0,95.0,frequent,True,True,CAFNet-D,1.1379382610321045,0.8478162884712219
319,132,452,9,97.0,95.0,frequent,True,True,CAFNet-DG,2.188412618637085,1.6437155604362488
319,132,452,9,97.0,95.0,frequent,True,True,Global popularity,97.0,95.0
527,80,236,0,392.0,367.0,frequent,True,True,CAFNet,2.8958683013916016,2.3765740394592285
527,80,236,0,392.0,367.0,frequent,True,True,CAFNet-D,2.0297627449035645,1.9172998666763303
527,80,236,0,392.0,367.0,frequent,True,True,CAFNet-DG,2.3762049674987797,2.1010095357894896
527,80,236,0,392.0,367.0,frequent,True,True,Global popularity,392.0,367.0
527,80,2,0,392.0,311.0,frequent,True,True,CAFNet,2.8958683013916016,2.7831828594207764
527,80,2,0,392.0,311.0,frequent,True,True,CAFNet-D,2.0297627449035645,1.7232813835144043
527,80,2,0,392.0,311.0,frequent,True,True,CAFNet-DG,2.3762049674987797,2.147241973876953
527,80,2,0,392.0,311.0,frequent,True,True,Global popularity,392.0,311.0
527,80,364,0,392.0,307.0,frequent,True,True,CAFNet,2.8958683013916016,2.788268566131592
527,80,364,0,392.0,307.0,frequent,True,True,CAFNet-D,2.0297627449035645,1.7357670068740845
527,80,364,0,392.0,307.0,frequent,True,True,CAFNet-DG,2.3762049674987797,2.156767630577088
527,80,364,0,392.0,307.0,frequent,True,True,Global popularity,392.0,307.0
527,80,758,0,392.0,301.0,frequent,True,True,CAFNet,2.8958683013916016,2.6702613830566406
527,80,758,0,392.0,301.0,frequent,True,True,CAFNet-D,2.0297627449035645,1.5408228635787964
527,80,758,0,392.0,301.0,frequent,True,True,CAFNet-DG,2.3762049674987797,1.9925982713699344
527,80,758,0,392.0,301.0,frequent,True,True,Global popularity,392.0,301.0
527,80,604,0,392.0,273.0,frequent,True,True,CAFNet,2.8958683013916016,3.186107635498047
527,80,604,0,392.0,273.0,frequent,True,True,CAFNet-D,2.0297627449035645,1.3080229759216309
527,80,604,0,392.0,273.0,frequent,True,True,CAFNet-DG,2.3762049674987797,2.059256839752197
527,80,604,0,392.0,273.0,frequent,True,True,Global popularity,392.0,273.0
475,234,181,0,135.0,133.0,frequent,True,True,CAFNet,3.50864839553833,2.9592363834381104
475,234,181,0,135.0,133.0,frequent,True,True,CAFNet-D,1.132165551185608,1.0029412508010864
475,234,181,0,135.0,133.0,frequent,True,True,CAFNet-DG,2.0827586889266967,1.785459303855896
475,234,181,0,135.0,133.0,frequent,True,True,Global popularity,135.0,133.0
475,234,688,0,135.0,132.0,frequent,True,True,CAFNet,3.50864839553833,4.05620002746582
475,234,688,0,135.0,132.0,frequent,True,True,CAFNet-D,1.132165551185608,1.2028318643569946
475,234,688,0,135.0,132.0,frequent,True,True,CAFNet-DG,2.0827586889266967,2.344179129600525
475,234,688,0,135.0,132.0,frequent,True,True,Global popularity,135.0,132.0
475,234,832,0,135.0,132.0,frequent,True,True,CAFNet,3.50864839553833,3.206031560897827
475,234,832,0,135.0,132.0,frequent,True,True,CAFNet-D,1.132165551185608,1.129380464553833
475,234,832,0,135.0,132.0,frequent,True,True,CAFNet-DG,2.0827586889266967,1.9600409030914308
475,234,832,0,135.0,132.0,frequent,True,True,Global popularity,135.0,132.0
475,234,199,0,135.0,131.0,frequent,True,True,CAFNet,3.50864839553833,2.0153112411499023
475,234,199,0,135.0,131.0,frequent,True,True,CAFNet-D,1.132165551185608,1.3450847864151
475,234,199,0,135.0,131.0,frequent,True,True,CAFNet-DG,2.0827586889266967,1.613175368309021
475,234,199,0,135.0,131.0,frequent,True,True,Global popularity,135.0,131.0
475,234,28,0,135.0,130.0,frequent,True,True,CAFNet,3.50864839553833,3.0087778568267822
475,234,28,0,135.0,130.0,frequent,True,True,CAFNet-D,1.132165551185608,0.8859778046607971
475,234,28,0,135.0,130.0,frequent,True,True,CAFNet-DG,2.0827586889266967,1.7350978255271912
475,234,28,0,135.0,130.0,frequent,True,True,Global popularity,135.0,130.0
527,28,564,0,130.0,128.0,frequent,True,True,CAFNet,2.193983793258667,2.1531715393066406
527,28,564,0,130.0,128.0,frequent,True,True,CAFNet-D,-0.1341509968042373,0.753645122051239
527,28,564,0,130.0,128.0,frequent,True,True,CAFNet-DG,0.7971029192209245,1.3134556889533997
527,28,564,0,130.0,128.0,frequent,True,True,Global popularity,130.0,128.0
527,28,620,0,130.0,128.0,frequent,True,True,CAFNet,2.193983793258667,1.35841703414917
527,28,620,0,130.0,128.0,frequent,True,True,CAFNet-D,-0.1341509968042373,0.7605903744697571
527,28,620,0,130.0,128.0,frequent,True,True,CAFNet-DG,0.7971029192209245,0.9997210383415224
527,28,620,0,130.0,128.0,frequent,True,True,Global popularity,130.0,128.0
527,28,688,0,130.0,132.0,frequent,True,True,CAFNet,2.193983793258667,1.6843924522399902
527,28,688,0,130.0,132.0,frequent,True,True,CAFNet-D,-0.1341509968042373,1.178381085395813
527,28,688,0,130.0,132.0,frequent,True,True,CAFNet-DG,0.7971029192209245,1.380785632133484
527,28,688,0,130.0,132.0,frequent,True,True,Global popularity,130.0,132.0
527,28,832,0,130.0,132.0,frequent,True,True,CAFNet,2.193983793258667,1.9530141353607176
527,28,832,0,130.0,132.0,frequent,True,True,CAFNet-D,-0.1341509968042373,0.9606777429580688
527,28,832,0,130.0,132.0,frequent,True,True,CAFNet-DG,0.7971029192209245,1.3576122999191282
527,28,832,0,130.0,132.0,frequent,True,True,Global popularity,130.0,132.0
527,28,181,0,130.0,133.0,frequent,True,True,CAFNet,2.193983793258667,2.0364601612091064
527,28,181,0,130.0,133.0,frequent,True,True,CAFNet-D,-0.1341509968042373,0.5520086884498596
527,28,181,0,130.0,133.0,frequent,True,True,CAFNet-DG,0.7971029192209245,1.1457892775535583
527,28,181,0,130.0,133.0,frequent,True,True,Global popularity,130.0,133.0
462,28,539,5,127.0,129.0,frequent,True,True,CAFNet,3.297770738601685,3.074571371078491
462,28,539,5,127.0,129.0,frequent,True,True,CAFNet-D,1.7346205711364746,1.6508386135101318
462,28,539,5,127.0,129.0,frequent,True,True,CAFNet-DG,2.3598806381225588,2.220331716537476
462,28,539,5,127.0,129.0,frequent,True,True,Global popularity,127.0,129.0
462,28,564,5,127.0,125.0,frequent,True,True,CAFNet,3.297770738601685,3.6601884365081774
462,28,564,5,127.0,125.0,frequent,True,True,CAFNet-D,1.7346205711364746,1.9251930713653564
462,28,564,5,127.0,125.0,frequent,True,True,CAFNet-DG,2.3598806381225588,2.619191217422485
462,28,564,5,127.0,125.0,frequent,True,True,Global popularity,127.0,125.0
462,28,181,5,127.0,124.0,frequent,True,True,CAFNet,3.297770738601685,3.0093700885772705
462,28,181,5,127.0,124.0,frequent,True,True,CAFNet-D,1.7346205711364746,1.8851877450942995
462,28,181,5,127.0,124.0,frequent,True,True,CAFNet-DG,2.3598806381225588,2.334860682487488
462,28,181,5,127.0,124.0,frequent,True,True,Global popularity,127.0,124.0
462,28,476,5,127.0,123.0,frequent,True,True,CAFNet,3.297770738601685,3.660672187805176
462,28,476,5,127.0,123.0,frequent,True,True,CAFNet-D,1.7346205711364746,1.9295111894607544
462,28,476,5,127.0,123.0,frequent,True,True,CAFNet-DG,2.3598806381225588,2.6219755887985228
462,28,476,5,127.0,123.0,frequent,True,True,Global popularity,127.0,123.0
462,28,688,5,127.0,133.0,frequent,True,True,CAFNet,3.297770738601685,4.081519603729248
462,28,688,5,127.0,133.0,frequent,True,True,CAFNet-D,1.7346205711364746,0.884893536567688
462,28,688,5,127.0,133.0,frequent,True,True,CAFNet-DG,2.3598806381225588,2.1635439634323124
462,28,688,5,127.0,133.0,frequent,True,True,Global popularity,127.0,133.0
45,269,129,0,265.0,259.0,frequent,True,True,CAFNet,3.530834197998047,3.1766488552093506
45,269,129,0,265.0,259.0,frequent,True,True,CAFNet-D,0.8618826270103455,0.1034699976444244
45,269,129,0,265.0,259.0,frequent,True,True,CAFNet-DG,1.9294632554054263,1.3327415406703949
45,269,129,0,265.0,259.0,frequent,True,True,Global popularity,265.0,259.0
45,269,604,0,265.0,273.0,frequent,True,True,CAFNet,3.530834197998047,2.381763219833374
45,269,604,0,265.0,273.0,frequent,True,True,CAFNet-D,0.8618826270103455,0.12159925699234
45,269,604,0,265.0,273.0,frequent,True,True,CAFNet-DG,1.9294632554054263,1.0256648421287535
45,269,604,0,265.0,273.0,frequent,True,True,Global popularity,265.0,273.0
45,269,207,0,265.0,279.0,frequent,True,True,CAFNet,3.530834197998047,3.694730043411255
45,269,207,0,265.0,279.0,frequent,True,True,CAFNet-D,0.8618826270103455,0.8520336747169495
45,269,207,0,265.0,279.0,frequent,True,True,CAFNet-DG,1.9294632554054263,1.9891122221946715
45,269,207,0,265.0,279.0,frequent,True,True,Global popularity,265.0,279.0
45,269,505,0,265.0,243.0,frequent,True,True,CAFNet,3.530834197998047,3.638407945632935
45,269,505,0,265.0,243.0,frequent,True,True,CAFNet-D,0.8618826270103455,0.4811661541461944
45,269,505,0,265.0,243.0,frequent,True,True,CAFNet-DG,1.9294632554054263,1.744062870740891
45,269,505,0,265.0,243.0,frequent,True,True,Global popularity,265.0,243.0
45,269,683,0,265.0,239.0,frequent,True,True,CAFNet,3.530834197998047,3.905883550643921
